eventID,eventDate,year,month,day,decimalLatitude,decimalLongitude,maximumDepthInMeters,sampleSizeValue,samplingEffort,sampleSizeUnit,fieldNotes,minimumDepthInMeters,footprintWKT,coordinateUncertaintyInMeters,geodeticDatum,language,modified,bibliographicCitation,datasetID,license,informationWithheld,institutionID,institutionCode
IYS2020-Legacy-Y27-Bongo-1,2020-03-28T08:20:00Z,2020,3,28,52.4081666666667,-137.088833333333,250,26.95028193,volume seawater filtered,cubic meters,One zip tie broke at some point during ascent; Decent angle on wire during bongo cast,0,POINT  ( -137.088833333333   52.4081666666667 ),0,WGS84,en,2023-12-07,"Hunt, B., Mahara, N., & Pakhomov, E. (2023). Zooplankton Bongo Net Data from the 2019 and 2020 Gulf of Alaska International Year of the Salmon Expeditions [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/7cmt-ca72",https://doi.org/10.21966/7cmt-ca72,https://creativecommons.org/licenses/by/4.0/legalcode,"Contact data provider for information on abundance, sizes and biomass.",https://edmo.seadatanet.org/report/2220,UBC-EOAS
IYS2020-Legacy-AB-Bongo-1,2020-03-29T18:00:00Z,2020,3,29,51.4183333333333,-138.618333333333,250,70.3924487,volume seawater filtered,cubic meters,,0,POINT  ( -138.618333333333   51.4183333333333 ),0,WGS84,en,2023-12-07,"Hunt, B., Mahara, N., & Pakhomov, E. (2023). Zooplankton Bongo Net Data from the 2019 and 2020 Gulf of Alaska International Year of the Salmon Expeditions [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/7cmt-ca72",https://doi.org/10.21966/7cmt-ca72,https://creativecommons.org/licenses/by/4.0/legalcode,"Contact data provider for information on abundance, sizes and biomass.",https://edmo.seadatanet.org/report/2220,UBC-EOAS
IYS2020-Legacy-AJ-Bongo-1,2020-03-31T20:00:00Z,2020,3,31,49.4783333333333,-138.521666666667,250,38.0151922,volume seawater filtered,cubic meters,,0,POINT  ( -138.521666666667   49.4783333333333 ),0,WGS84,en,2023-12-07,"Hunt, B., Mahara, N., & Pakhomov, E. (2023). Zooplankton Bongo Net Data from the 2019 and 2020 Gulf of Alaska International Year of the Salmon Expeditions [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/7cmt-ca72",https://doi.org/10.21966/7cmt-ca72,https://creativecommons.org/licenses/by/4.0/legalcode,"Contact data provider for information on abundance, sizes and biomass.",https://edmo.seadatanet.org/report/2220,UBC-EOAS
IYS2020-Legacy-AI-Bongo-1,2020-04-01T04:35:00Z,2020,4,1,49.445,-140.001666666667,250,27.24562748,volume seawater filtered,cubic meters,,0,POINT  ( -140.001666666667   49.445 ),0,WGS84,en,2023-12-07,"Hunt, B., Mahara, N., & Pakhomov, E. (2023). Zooplankton Bongo Net Data from the 2019 and 2020 Gulf of Alaska International Year of the Salmon Expeditions [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/7cmt-ca72",https://doi.org/10.21966/7cmt-ca72,https://creativecommons.org/licenses/by/4.0/legalcode,"Contact data provider for information on abundance, sizes and biomass.",https://edmo.seadatanet.org/report/2220,UBC-EOAS
IYS2020-Legacy-AH-Bongo-1,2020-04-01T14:09:00Z,2020,4,1,49.435,-141.498333333333,250,31.67581081,volume seawater filtered,cubic meters,,0,POINT  ( -141.498333333333   49.435 ),0,WGS84,en,2023-12-07,"Hunt, B., Mahara, N., & Pakhomov, E. (2023). Zooplankton Bongo Net Data from the 2019 and 2020 Gulf of Alaska International Year of the Salmon Expeditions [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/7cmt-ca72",https://doi.org/10.21966/7cmt-ca72,https://creativecommons.org/licenses/by/4.0/legalcode,"Contact data provider for information on abundance, sizes and biomass.",https://edmo.seadatanet.org/report/2220,UBC-EOAS
IYS2020-Legacy-AK-Bongo-1,2020-04-01T22:20:00Z,2020,4,1,48.4051666666667,-141.476166666667,250,29.13372942,volume seawater filtered,cubic meters,,0,POINT  ( -141.476166666667   48.4051666666667 ),0,WGS84,en,2023-12-07,"Hunt, B., Mahara, N., & Pakhomov, E. (2023). Zooplankton Bongo Net Data from the 2019 and 2020 Gulf of Alaska International Year of the Salmon Expeditions [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/7cmt-ca72",https://doi.org/10.21966/7cmt-ca72,https://creativecommons.org/licenses/by/4.0/legalcode,"Contact data provider for information on abundance, sizes and biomass.",https://edmo.seadatanet.org/report/2220,UBC-EOAS
IYS2020-Legacy-AL-Bongo-1,2020-04-02T06:45:00Z,2020,4,2,48.3666666666667,-140.016666666667,250,49.0625,volume seawater filtered,cubic meters,,0,POINT  ( -140.016666666667   48.3666666666667 ),0,WGS84,en,2023-12-07,"Hunt, B., Mahara, N., & Pakhomov, E. (2023). Zooplankton Bongo Net Data from the 2019 and 2020 Gulf of Alaska International Year of the Salmon Expeditions [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/7cmt-ca72",https://doi.org/10.21966/7cmt-ca72,https://creativecommons.org/licenses/by/4.0/legalcode,"Contact data provider for information on abundance, sizes and biomass.",https://edmo.seadatanet.org/report/2220,UBC-EOAS
IYS2020-Legacy-AM-Bongo-1,2020-04-02T15:33:00Z,2020,4,2,48.4328333333333,-138.4125,250,49.0625,volume seawater filtered,cubic meters,,0,POINT  ( -138.4125   48.4328333333333 ),0,WGS84,en,2023-12-07,"Hunt, B., Mahara, N., & Pakhomov, E. (2023). Zooplankton Bongo Net Data from the 2019 and 2020 Gulf of Alaska International Year of the Salmon Expeditions [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/7cmt-ca72",https://doi.org/10.21966/7cmt-ca72,https://creativecommons.org/licenses/by/4.0/legalcode,"Contact data provider for information on abundance, sizes and biomass.",https://edmo.seadatanet.org/report/2220,UBC-EOAS
IYS2020-Legacy-I-Bongo-1,2020-04-03T11:30:00Z,2020,4,3,46.36,-138.498333333333,250,40.47288914,volume seawater filtered,cubic meters,,0,POINT  ( -138.498333333333   46.36 ),0,WGS84,en,2023-12-07,"Hunt, B., Mahara, N., & Pakhomov, E. (2023). Zooplankton Bongo Net Data from the 2019 and 2020 Gulf of Alaska International Year of the Salmon Expeditions [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/7cmt-ca72",https://doi.org/10.21966/7cmt-ca72,https://creativecommons.org/licenses/by/4.0/legalcode,"Contact data provider for information on abundance, sizes and biomass.",https://edmo.seadatanet.org/report/2220,UBC-EOAS
IYS2020-Legacy-AV-Bongo-1,2020-04-04T08:44:00Z,2020,4,4,47.405,-135.406666666667,250,33.27911525,volume seawater filtered,cubic meters,,0,POINT  ( -135.406666666667   47.405 ),0,WGS84,en,2023-12-07,"Hunt, B., Mahara, N., & Pakhomov, E. (2023). Zooplankton Bongo Net Data from the 2019 and 2020 Gulf of Alaska International Year of the Salmon Expeditions [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/7cmt-ca72",https://doi.org/10.21966/7cmt-ca72,https://creativecommons.org/licenses/by/4.0/legalcode,"Contact data provider for information on abundance, sizes and biomass.",https://edmo.seadatanet.org/report/2220,UBC-EOAS
IYS2020-Legacy-AW-Bongo-1,2020-04-04T16:57:00Z,2020,4,4,47.4216666666667,-133.986666666667,250,28.71708123,volume seawater filtered,cubic meters,,0,POINT  ( -133.986666666667   47.4216666666667 ),0,WGS84,en,2023-12-07,"Hunt, B., Mahara, N., & Pakhomov, E. (2023). Zooplankton Bongo Net Data from the 2019 and 2020 Gulf of Alaska International Year of the Salmon Expeditions [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/7cmt-ca72",https://doi.org/10.21966/7cmt-ca72,https://creativecommons.org/licenses/by/4.0/legalcode,"Contact data provider for information on abundance, sizes and biomass.",https://edmo.seadatanet.org/report/2220,UBC-EOAS
IYS2020-Legacy-AX-Bongo-1,2020-04-05T01:28:00Z,2020,4,5,47.4116666666667,-132.506666666667,250,41.90742469,volume seawater filtered,cubic meters,,0,POINT  ( -132.506666666667   47.4116666666667 ),0,WGS84,en,2023-12-07,"Hunt, B., Mahara, N., & Pakhomov, E. (2023). Zooplankton Bongo Net Data from the 2019 and 2020 Gulf of Alaska International Year of the Salmon Expeditions [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/7cmt-ca72",https://doi.org/10.21966/7cmt-ca72,https://creativecommons.org/licenses/by/4.0/legalcode,"Contact data provider for information on abundance, sizes and biomass.",https://edmo.seadatanet.org/report/2220,UBC-EOAS
