eventID,lifeStage,sex,scientificName,scientificNameID,identificationQualifier,kingdom,phylum,class,order,family,genus,scientificNameAuthorship,taxonRank,taxonomicStatus,occurrenceRemarks,occurrenceID,occurrenceStatus,preparations,vernacularName,specificEpithet,reproductiveCondition,basisOfRecord
IYS:GoA2020:StnAV:bongo:Net2:G115,NA,NA,Aequorea,urn:lsid:marinespecies.org:taxname:116998,NA,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,"Péron & Lesueur, 1810",Genus,accepted,NA,IYS:GoA2020:StnAV:bongo:Net2:G115:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAV:bongo:Net2:G115,NA,NA,Aequorea,urn:lsid:marinespecies.org:taxname:116998,NA,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,"Péron & Lesueur, 1810",Genus,accepted,NA,IYS:GoA2020:StnAV:bongo:Net2:G115:2,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAI:bongo:Net2:F116,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAI:bongo:Net2:F116:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAW:bongo:Net2:G116,NA,NA,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,accepted,NA,IYS:GoA2020:StnAW:bongo:Net2:G116:1,present,-80.0,NA,pacifica,NA,PreservedSpecimen
IYS:GoA2020:StnAH:bongo:Net2:F117,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAH:bongo:Net2:F117:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAW:bongo:Net2:G117,NA,NA,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,accepted,NA,IYS:GoA2020:StnAW:bongo:Net2:G117:1,present,-80.0,NA,lyra,NA,PreservedSpecimen
IYS:GoA2020:StnAH:bongo:Net2:F118,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAH:bongo:Net2:F118:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAW:bongo:Net2:G118,NA,NA,Corolla spectabilis,urn:lsid:marinespecies.org:taxname:139492,sp. indet.,Animalia,Mollusca,Gastropoda,Pteropoda,Cymbuliidae,Corolla,"Dall, 1871",Species,accepted,Could be something else (pictures on NM phone),IYS:GoA2020:StnAW:bongo:Net2:G118:1,present,-80.0,NA,spectabilis,NA,PreservedSpecimen
IYS:GoA2020:StnAH:bongo:Net2:F119,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAH:bongo:Net2:F119:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAW:bongo:Net2:G119,NA,NA,Aequorea,urn:lsid:marinespecies.org:taxname:116998,NA,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,"Péron & Lesueur, 1810",Genus,accepted,NA,IYS:GoA2020:StnAW:bongo:Net2:G119:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAH:bongo:Net2:F120,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAH:bongo:Net2:F120:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAX:bongo:Net2:G120,NA,NA,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,accepted,NA,IYS:GoA2020:StnAX:bongo:Net2:G120:1,present,-80.0,NA,lyra,NA,PreservedSpecimen
IYS:GoA2020:StnAX:bongo:Net2:G120,NA,NA,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,accepted,NA,IYS:GoA2020:StnAX:bongo:Net2:G120:2,present,-80.0,NA,lyra,NA,PreservedSpecimen
IYS:GoA2020:StnAK:bongo:Net2:F121,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAK:bongo:Net2:F121:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAX:bongo:Net2:G121,NA,NA,Carinaria japonica,urn:lsid:marinespecies.org:taxname:574937,NA,Animalia,Mollusca,Gastropoda,Littorinimorpha,Carinariidae,Carinaria,"Okutani, 1955",Species,accepted,NA,IYS:GoA2020:StnAX:bongo:Net2:G121:1,present,-80.0,NA,japonica,NA,PreservedSpecimen
IYS:GoA2020:StnAK:bongo:Net2:F122,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAK:bongo:Net2:F122:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAK:bongo:Net2:F123,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAK:bongo:Net2:F123:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAK:bongo:Net2:F124,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAK:bongo:Net2:F124:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAL:bongo:Net2:F125,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAL:bongo:Net2:F125:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAL:bongo:Net2:F126,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAL:bongo:Net2:F126:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAL:bongo:Net2:F127,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAL:bongo:Net2:F127:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAL:bongo:Net2:F128,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAL:bongo:Net2:F128:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAM:bongo:Net2:F129,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAM:bongo:Net2:F129:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAM:bongo:Net2:F130,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAM:bongo:Net2:F130:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAM:bongo:Net2:F131,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAM:bongo:Net2:F131:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAM:bongo:Net2:F132,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAM:bongo:Net2:F132:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnI:bongo:Net2:F137,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnI:bongo:Net2:F137:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnI:bongo:Net2:F138,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnI:bongo:Net2:F138:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnI:bongo:Net2:F139,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnI:bongo:Net2:F139:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnI:bongo:Net2:F140,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnI:bongo:Net2:F140:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAV:bongo:Net2:F145,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAV:bongo:Net2:F145:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAV:bongo:Net2:F146,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAV:bongo:Net2:F146:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAV:bongo:Net2:F147,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAV:bongo:Net2:F147:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAV:bongo:Net2:F148,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAV:bongo:Net2:F148:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAW:bongo:Net2:F149,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAW:bongo:Net2:F149:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAW:bongo:Net2:F150,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAW:bongo:Net2:F150:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAW:bongo:Net2:F151,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAW:bongo:Net2:F151:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAW:bongo:Net2:F152,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAW:bongo:Net2:F152:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAX:bongo:Net2:F153,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAX:bongo:Net2:F153:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAX:bongo:Net2:F154,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAX:bongo:Net2:F154:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAX:bongo:Net2:F155,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAX:bongo:Net2:F155:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAX:bongo:Net2:F156,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnAX:bongo:Net2:F156:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net2:G70,NA,NA,Munida quadrispina,urn:lsid:marinespecies.org:taxname:392422,sp. indet.,Animalia,Arthropoda,Malacostraca,Decapoda,Munididae,Munida,"Benedict, 1902",Species,accepted,NA,IYS:GoA2020:StnP:bongo:Net2:G70:1,present,-80.0,NA,quadrispina,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net2:G71,NA,NA,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"(Krøyer, 1848)",Species,accepted,NA,IYS:GoA2020:StnP:bongo:Net2:G71:1,present,-80.0,NA,cristatus,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net2:G72,NA,NA,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,"(Verrill, 1873)",Species,accepted,NA,IYS:GoA2020:StnP:bongo:Net2:G72:1,present,-80.0,NA,elegans,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net2:G73,NA,NA,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,"(O. F. Müller, 1776)",Species,accepted,NA,IYS:GoA2020:StnP:bongo:Net2:G73:1,present,-80.0,NA,digitale,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net2:G73,NA,NA,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,"(O. F. Müller, 1776)",Species,accepted,NA,IYS:GoA2020:StnP:bongo:Net2:G73:2,present,-80.0,NA,digitale,NA,PreservedSpecimen
IYS:GoA2020:StnQ:bongo:Net2:G74,NA,NA,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,"(Hansen, 1903)",Species,accepted,NA,IYS:GoA2020:StnQ:bongo:Net2:G74:1,present,-80.0,NA,similis,NA,PreservedSpecimen
IYS:GoA2020:StnQ:bongo:Net2:G75,NA,NA,Clione limacina,urn:lsid:marinespecies.org:taxname:139178,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Clionidae,Clione,"(Phipps, 1774)",Species,accepted,NA,IYS:GoA2020:StnQ:bongo:Net2:G75:1,present,-80.0,NA,limacina,NA,PreservedSpecimen
IYS:GoA2020:StnQ:bongo:Net2:G76,NA,NA,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,accepted,NA,IYS:GoA2020:StnQ:bongo:Net2:G76:1,present,-80.0,NA,pacifica,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net2:F77,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnP:bongo:Net2:F77:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net2:F78,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnP:bongo:Net2:F78:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net2:F79,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnP:bongo:Net2:F79:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net2:F80,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnP:bongo:Net2:F80:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnQ:bongo:Net2:F81,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnQ:bongo:Net2:F81:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnQ:bongo:Net2:F82,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnQ:bongo:Net2:F82:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnQ:bongo:Net2:F83,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnQ:bongo:Net2:F83:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnQ:bongo:Net2:F84,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnQ:bongo:Net2:F84:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net2:F85,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnP:bongo:Net2:F85:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net2:F86,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnP:bongo:Net2:F86:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net2:F87,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnP:bongo:Net2:F87:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net2:F88,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnP:bongo:Net2:F88:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAJ:bongo:Net2:G92,NA,NA,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,NA,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,"Eschscholtz, 1829",Order,accepted,NA,IYS:GoA2020:StnAJ:bongo:Net2:G92:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAJ:bongo:Net2:G93,NA,NA,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,accepted,NA,IYS:GoA2020:StnAJ:bongo:Net2:G93:1,present,-80.0,NA,lyra,NA,PreservedSpecimen
IYS:GoA2020:StnAJ:bongo:Net2:G93,NA,NA,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,accepted,NA,IYS:GoA2020:StnAJ:bongo:Net2:G93:2,present,-80.0,NA,lyra,NA,PreservedSpecimen
IYS:GoA2020:StnAJ:bongo:Net2:G93,NA,NA,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,accepted,NA,IYS:GoA2020:StnAJ:bongo:Net2:G93:3,present,-80.0,NA,lyra,NA,PreservedSpecimen
IYS:GoA2020:StnAJ:bongo:Net2:G93,NA,NA,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,accepted,NA,IYS:GoA2020:StnAJ:bongo:Net2:G93:4,present,-80.0,NA,lyra,NA,PreservedSpecimen
IYS:GoA2020:StnAJ:bongo:Net2:G93,NA,NA,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,accepted,NA,IYS:GoA2020:StnAJ:bongo:Net2:G93:5,present,-80.0,NA,lyra,NA,PreservedSpecimen
IYS:GoA2020:StnAJ:bongo:Net2:G94,NA,NA,Pisces,urn:lsid:marinespecies.org:taxname:11676,NA,Animalia,Chordata,NA,NA,NA,NA,NA,Superclass,unaccepted,Could be some other sort of egg,IYS:GoA2020:StnAJ:bongo:Net2:G94:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAI:bongo:Net2:G95,NA,NA,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,accepted,NA,IYS:GoA2020:StnAI:bongo:Net2:G95:1,present,-80.0,NA,lyra,NA,PreservedSpecimen
IYS:GoA2020:StnAI:bongo:Net2:G95,NA,NA,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,accepted,NA,IYS:GoA2020:StnAI:bongo:Net2:G95:2,present,-80.0,NA,lyra,NA,PreservedSpecimen
IYS:GoA2020:StnAI:bongo:Net2:G95,NA,NA,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,accepted,NA,IYS:GoA2020:StnAI:bongo:Net2:G95:3,present,-80.0,NA,lyra,NA,PreservedSpecimen
IYS:GoA2020:StnAI:bongo:Net2:G95,NA,NA,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,accepted,NA,IYS:GoA2020:StnAI:bongo:Net2:G95:4,present,-80.0,NA,lyra,NA,PreservedSpecimen
IYS:GoA2020:StnAI:bongo:Net2:G95,NA,NA,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,accepted,NA,IYS:GoA2020:StnAI:bongo:Net2:G95:5,present,-80.0,NA,lyra,NA,PreservedSpecimen
IYS:GoA2020:StnAI:bongo:Net2:G95,NA,NA,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,accepted,NA,IYS:GoA2020:StnAI:bongo:Net2:G95:6,present,-80.0,NA,lyra,NA,PreservedSpecimen
IYS:GoA2020:StnAI:bongo:Net2:G96,NA,NA,Pisces,urn:lsid:marinespecies.org:taxname:11676,NA,Animalia,Chordata,NA,NA,NA,NA,NA,Superclass,unaccepted,Could be some other sort of egg,IYS:GoA2020:StnAI:bongo:Net2:G96:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnAI:bongo:Net2:G97,NA,NA,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,NA,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,"(Mertens, 1833)",Species,accepted,Could be something else - pretty mangled,IYS:GoA2020:StnAI:bongo:Net2:G97:1,present,-80.0,NA,cucumis,NA,PreservedSpecimen
IYS:GoA2020:StnAI:bongo:Net2:G97,NA,NA,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,NA,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,"(Mertens, 1833)",Species,accepted,Could be something else - pretty mangled,IYS:GoA2020:StnAI:bongo:Net2:G97:2,present,-80.0,NA,cucumis,NA,PreservedSpecimen
IYS:GoA2020:StnAI:bongo:Net2:G97,NA,NA,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,NA,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,"(Mertens, 1833)",Species,accepted,Could be something else - pretty mangled,IYS:GoA2020:StnAI:bongo:Net2:G97:3,present,-80.0,NA,cucumis,NA,PreservedSpecimen
IYS:GoA2020:StnAI:bongo:Net2:G97,NA,NA,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,NA,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,"(Mertens, 1833)",Species,accepted,Could be something else - pretty mangled,IYS:GoA2020:StnAI:bongo:Net2:G97:4,present,-80.0,NA,cucumis,NA,PreservedSpecimen
IYS:GoA2020:StnAI:bongo:Net2:G97,NA,NA,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,NA,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,"(Mertens, 1833)",Species,accepted,Could be something else - pretty mangled,IYS:GoA2020:StnAI:bongo:Net2:G97:5,present,-80.0,NA,cucumis,NA,PreservedSpecimen
IYS:GoA2020:StnAI:bongo:Net2:G97,NA,NA,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,NA,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,"(Mertens, 1833)",Species,accepted,Could be something else - pretty mangled,IYS:GoA2020:StnAI:bongo:Net2:G97:6,present,-80.0,NA,cucumis,NA,PreservedSpecimen
